type,role,sendMsgFile,handshake1_len,handshake2_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124412545,14369325
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133066874,7560268
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136256717,26296867
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127787748,6803107
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131243612,15147895
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123047894,6958347
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126472838,18361688
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139073340,15175005
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,149704371,19151579
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121627852,6815457
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124980495,17762869
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131910083,6224946
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134895526,18020018
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,143087814,10435210
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,150002581,15122675
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124884485,10796791
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132650273,14679085
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129163880,7360937
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133223204,14248344
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123753994,7824648
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127094058,18360878
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132844904,8824139
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138063279,17661268
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126428647,6748147
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129993230,22437823
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129192270,6832187
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132670584,15251095
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129664371,6585766
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132816244,20496071
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122263224,7412037
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126387958,14056474
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123068384,8429898
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128405919,14178434
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134389155,14769405
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,145134476,15081715
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122701803,8400428
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128142639,14245944
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133876834,8084829
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138923830,14530224
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120868461,7558817
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125210795,13936144
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129292950,8607038
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134930496,13971084
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124635826,6658726
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127952898,14981195
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122218092,8636149
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127835888,14154144
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127284608,6974267
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130326691,23316904
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127433319,11624111
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135602687,14545844
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120569091,7514357
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125027155,13954494
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,149725700,8552149
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,154647275,18658119
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118306608,8115478
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123471034,14296664
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139505820,10066760
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,146333167,14126614
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123203774,6838307
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126495677,17773738
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122629043,6790517
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125784006,17449328
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135926257,6614107
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139259241,14629065
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124689796,7614957
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129050780,14155854
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,113787624,6532467
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,117231498,13734264
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131500493,10557551
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138545050,14417634
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116234917,9016279
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122384983,13683594
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121453292,6759847
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124967256,17676827
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122336513,8094848
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127127308,13789884
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139072300,8541359
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,144105545,18417689
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122111573,7503797
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126404957,14200284
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131194232,7262678
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134776036,17942218
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126448347,6751717
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130225531,14122004
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131942663,10203880
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138413899,18074648
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116436747,6671557
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120215221,14006015
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123219184,6991036
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126685947,18217308
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123167994,6857187
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126309557,17693508
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,142268664,10861261
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,149247770,18108428
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,137912679,6979757
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,141018742,22681173
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123114084,7822528
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126238927,20518581
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130274861,6955187
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133360904,22574033
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122634364,6789697
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125829876,17797048
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,178595680,9048610
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,182455653,27823378
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128951500,10799871
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136250677,14512435
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126826017,7623868
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129706610,25304776
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122766814,6865577
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126448087,13792234
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119740811,8636898
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125182206,14491385
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119360480,8198079
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124524616,13959404
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122499213,7414158
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126700707,14296225
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128262599,6972527
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132204143,13798174
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123155194,6963347
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126891318,13786904
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136345588,8732219
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,141019222,22538303
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123930004,6673467
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127675108,13565924
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125877377,6511836
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129226020,14263945
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122272794,6438976
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125806327,13838244
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122264654,7640367
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126665347,14093704
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131777323,11432581
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139643761,14000364
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139878061,7685188
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,142685514,28353778
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119639621,6577416
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123275274,14243395
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123032294,7537708
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127310008,14195125
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134726655,7177588
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138192689,17433608
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,153339535,12423972
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,162562924,18212948
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132518373,8115088
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136722258,21988962
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131779523,6651287
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135331627,18620809
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,144577805,13356984
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,154392146,15276355
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121677483,6910157
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125652926,13727874
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126446867,11180651
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133758694,15265706
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122686553,6543237
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126304047,14183204
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,115671746,6614726
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119349179,14256175
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118813519,7173028
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122226003,18724839
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129461380,9807540
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135844217,14205654
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122048963,8393839
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127325858,13902903
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,149346110,14891725
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,160116741,15214275
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126287617,8314609
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131499922,14123535
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129268830,8503159
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134506275,14120054
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122937044,7423827
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127061458,14258344
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124035424,9717820
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130738011,13917264
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127086258,6980527
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131043292,14240704
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119956260,6314257
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123310234,14066554
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136013128,7603847
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138978370,26487167
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125378356,6857647
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129020049,16655147
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125052885,6801827
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128760549,14155164
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122764134,6477747
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126285737,13782854
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128715539,7600168
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131658402,29408790
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133774185,7505327
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136578458,27370017
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119411920,7258017
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123632945,13945934
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123810455,8091578
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128976430,14040684
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121027812,6629807
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124655435,14025404
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119812810,6603617
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123242864,14377955
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,114877876,6511017
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118511550,13793234
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140111321,8353529
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,144638005,22316483
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125437547,6771486
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128514889,22839494
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124815635,8178959
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129812651,13958104
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127119267,6760427
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130800281,14243195
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120627171,6830577
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123750785,16275366
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116262597,7018907
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120155270,15721966
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119941340,8403869
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125467906,14014964
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127777558,8904779
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133152144,14837675
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126558118,7037087
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130005771,17970599
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,165507966,6719867
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,169237620,14679805
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125336486,7523128
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129533660,14220565
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134211065,8734938
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138711920,22661592
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120809932,8169278
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125958947,13881974
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125133656,8158718
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130343371,14027254
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134186165,6926927
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,137343338,22405273
