type,role,sendMsgFile,handshake1_len,handshake2_len,handshake3_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,116345807,55953237
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,126509877,48830649
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,127656698,62544923
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,112519163,57306988
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,122758423,61755042
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,115866236,44629946
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,117322068,61767792
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,111829853,45877426
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,113884375,61529162
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,112060823,46179847
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,110319781,66053877
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,144144416,38918309
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,144053175,56704907
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,120078961,37061298
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,114851916,59386950
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,115856506,37235718
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,114433955,55634476
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,134622225,55796437
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,144125015,63225474
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,135113546,57718778
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,144300186,64482555
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,145578427,46659187
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,148718910,63257554
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,126739097,41392542
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,127768728,56261837
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,132156853,42863433
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,128943370,64408595
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,119086390,45015885
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,120489530,61669962
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,131232382,39199780
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,129478490,58398799
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,135016346,44657315
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,125246386,68205799
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,119471450,42698373
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,120370850,57468528
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,123314674,40216951
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,113492924,69026140
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,115577717,42394512
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,112825554,62627743
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,114904535,39314240
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,105051925,63026593
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,125555396,40447621
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,126693438,52867973
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,122994334,43225984
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,124713996,59923920
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,136847927,42968434
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,133774405,60609531
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,132163152,46376417
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,133767054,63259274
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,121830933,36874597
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,124074615,48931879
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,114703896,43159293
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,101530783,71370202
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,109018050,48987249
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,118624220,53468803
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,113635604,39605210
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,111342722,58122289
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,125382576,43069014
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,123936955,59541580
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,124548235,44667865
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,125637986,58399939
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,128048399,40019210
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,130983302,51759352
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,117884838,35114275
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,104259074,62931724
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,118650299,45343465
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,114749285,69133250
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,109108150,38226308
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,109105280,51107371
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,120810392,58145508
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131179111,64813816
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,136694237,44714505
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,134547125,64372235
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,128816340,53212963
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,138998940,60602661
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,114075404,37882479
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,116334577,49622860
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,116890648,54267174
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,118545309,66499287
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,119430020,51338451
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,120998231,69548610
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,112734423,44388565
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,115844496,56655707
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,115758387,47628068
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,117550538,61781172
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,131751562,45337346
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,133400864,61430292
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,118506739,51192271
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,116596587,74482175
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,134424325,52305522
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,135868826,66712737
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,109868460,42169842
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,111258581,55971977
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,124658625,37109238
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,111807882,66999068
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,134907655,36745807
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,133441214,53295874
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,125920816,42963684
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,128898909,55460036
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,135401366,40853891
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,133350714,61996812
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,121116382,37110907
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,118088019,55691976
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,129233159,43039934
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,132498093,58694909
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,117896589,43147693
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,119347670,58411759
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,125074206,44027374
ukey2,client,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,128175069,55429625
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,114765505,45411356
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,112566183,66707077
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,144021255,41733442
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,145794747,55303995
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,107213338,40591750
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,105672856,58532529
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,120954202,52790683
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,131398373,59747830
ukey2,server,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,143476354,37467958
ukey2,client,resources/plain.100KB.txt,136,118,78,102488,102400,102488,102400,132540013,62697413
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,132793904,47683898
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,136107137,58163938
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,117563838,40540601
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,114598065,60796481
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,129394101,40182920
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,127791538,59954570
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,109615510,42641383
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,110916391,54398905
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,133458025,49003569
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,136021747,62967003
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,174927036,56234316
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,167440278,92711493
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,131266272,48962669
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,132420603,62014033
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,172482554,56593387
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,159812541,89643440
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,132341083,44828745
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,130478981,63330644
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,115983257,43395333
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,117215398,59016020
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,185310407,50667350
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,184651416,73252484
ukey2,server,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,170524012,54508665
ukey2,client,resources/plain.100KB.txt,136,118,80,102488,102400,102488,102400,163827665,79639560
ukey2,server,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,119941341,42139592
ukey2,client,resources/plain.100KB.txt,136,116,78,102488,102400,102488,102400,121396222,55496246
ukey2,server,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,125850996,50756021
ukey2,client,resources/plain.100KB.txt,136,117,79,102488,102400,102488,102400,124472525,70376530
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,178798330,59324130
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,165262126,94969665
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,127693728,46531397
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,129382560,62826353
ukey2,server,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,116329717,34865675
ukey2,client,resources/plain.100KB.txt,136,117,80,102488,102400,102488,102400,104130145,63559544
ukey2,server,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,152448374,67110017
ukey2,client,resources/plain.100KB.txt,136,117,78,102488,102400,102488,102400,166773388,72277423
ukey2,server,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,162545083,56658507
ukey2,client,resources/plain.100KB.txt,136,116,80,102488,102400,102488,102400,164706696,74612965
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,153258544,73307754
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,171196322,74866235
ukey2,server,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,133758205,50510171
ukey2,client,resources/plain.100KB.txt,136,116,79,102488,102400,102488,102400,135350686,68979950
ukey2,server,resources/plain.100KB.txt,136,118,79,102488,102400,102488,102400,138538410,57081317
